Time,Total
733.656,13649
733.688,79185
733.719,13649
733.75,35494
733.781,13649
733.813,-8196
733.844,-8196
733.859,-8196
733.906,57339
733.938,-30042
733.953,57340
734.0,35494
734.031,-8196
734.063,79185
734.078,-51887
734.094,79185
734.156,35494
734.188,13649
734.203,13649
734.25,57340
734.281,57339
734.297,13648
734.344,35494
734.359,-8196
734.391,13648
734.422,57340
734.453,13648
734.469,-8197
734.516,122875
734.531,35494
734.563,35494
734.594,57340
734.609,35494
734.641,79185
734.672,57340
734.703,35494
734.734,-8196
734.75,-30042
734.781,101030
734.813,13649
734.844,57340
734.859,35494
734.906,35494
734.922,79185
734.953,101030
734.984,13649
735.0,13649
735.047,-30042
735.078,-8196
735.094,35494
735.109,79184
735.125,122875
735.234,35494
735.25,35494
735.281,101030
735.313,13649
735.344,-30042
735.359,79184
735.391,13649
735.422,101030
735.453,57339
735.469,35494
735.516,13648
735.531,-30042
735.563,35494
735.594,13649
735.609,13649
735.641,13649
735.672,79185
735.703,35494
735.719,57339
735.766,57339
735.781,57340
735.813,57340
735.844,57340
735.859,79185
735.891,13649
735.922,-51887
735.953,-51887
735.969,-30042
736.016,13649
736.047,35494
736.063,-30042
736.094,57339
736.109,-51887
736.188,57339
736.219,35494
736.234,35494
736.266,57339
736.297,57339
736.328,-8197
736.344,-8196
736.391,-51887
736.406,144720
736.438,101030
736.469,35494
736.484,-30042
736.516,57340
736.547,13649
736.578,57339
736.594,79185
736.641,13649
736.656,-30042
736.688,79185
736.719,-30042
736.734,79185
736.766,79185
736.797,13649
736.828,122875
736.844,13649
736.891,79185
736.906,144721
736.938,-8196
736.969,13648
736.984,-8196
737.016,-8196
737.063,79185
737.078,57340
737.281,122876
737.422,13649
737.516,57340
737.547,57340
737.563,79184
737.609,79185
737.625,13648
737.656,57340
737.688,101030
737.703,122876
737.734,79185
737.766,13648
737.797,13648
737.813,13649
737.859,13649
737.875,13648
737.906,-30042
737.938,-30042
737.953,13649
737.984,35494
738.016,-8196
738.125,13649
738.156,13649
738.188,101030
738.203,13649
738.219,35494
738.25,-51887
738.281,35494
738.297,35494
738.313,-8196
738.344,13649
738.359,13649
738.391,-51887
738.406,13648
738.422,57340
738.453,13649
738.469,35494
738.484,-51887
738.531,79185
738.547,-8197
738.578,-51887
738.609,-8197
738.625,-8197
738.656,-30042
738.672,-30042
738.703,-30042
738.719,35494
738.75,79185
738.781,35494
738.797,-8196
738.828,-51887
738.859,-30042
738.875,79185
738.906,35494
738.922,-8197
738.953,35494
738.969,101030
739.0,35493
739.063,79185
739.078,57340
739.094,35494
739.141,-8196
739.172,79185
739.203,-8197
739.219,79184
739.25,-8197
739.281,101030
739.297,-30042
739.328,35494
739.359,-8197
739.375,13649
739.406,57340
739.422,35494
739.453,-8196
739.469,-8196
739.5,-8197
739.531,35494
739.547,13649
739.578,122875
739.609,35494
739.625,57340
739.656,-8196
739.672,13649
739.703,13649
739.719,57339
739.75,13648
739.781,57340
739.797,-30042
739.828,101030
739.859,13649
739.875,-30042
739.906,13649
739.938,-30042
739.969,35494
740.016,57340
740.031,35494
740.063,57340
740.078,-30042
740.109,-51887
740.141,-51887
740.188,-51887
740.203,13649
740.234,13649
740.266,-8196
740.281,13649
740.313,13648
740.328,35494
740.359,122876
740.375,13649
740.406,-8197
740.438,35494
740.469,35494
740.484,13649
740.516,13649
740.531,-30042
740.563,13649
740.578,57339
740.609,35494
740.625,-51887
740.656,79184
740.688,-8197
740.719,-8197
740.734,13649
740.766,35494
740.781,101030
740.813,57339
740.828,35494
740.922,-51887
740.938,-8196
740.969,-30042
740.984,35494
741.016,57340
741.047,-8197
741.063,-8197
741.094,35494
741.125,-8197
741.156,35494
741.172,-8196
741.203,57340
741.234,-30042
741.25,-30042
741.281,13649
741.313,35494
741.344,35494
741.359,79184
741.391,-8196
741.406,57339
741.438,-8197
741.453,57339
741.484,-8196
741.5,57340
741.531,79185
741.563,101030
741.594,-30042
741.609,-30042
741.641,-30042
741.656,79185
741.688,35494
741.703,13648
741.734,13649
741.75,-30042
741.781,13649
741.813,101030
741.938,13648
741.953,-30042
741.969,-30042
742.016,13648
742.031,13649
742.063,79185
742.078,144721
742.109,-51887
742.141,-51887
742.188,13648
742.219,35494
742.25,122876
742.266,13649
742.297,-30042
742.313,79184
742.344,79184
742.359,35494
742.391,13649
742.422,144721
742.438,13649
742.469,-51887
742.5,-51887
742.516,101030
742.547,13649
742.563,-51887
742.594,-8197
742.609,57339
742.641,57339
742.672,13649
742.688,-30042
742.719,-51887
742.75,13649
742.766,35494
742.797,-51887
742.813,-51887
742.844,-8197
742.859,-51887
742.891,13649
742.922,-8197
742.938,57340
742.969,35494
743.0,-8197
743.016,122876
743.047,79185
743.063,122876
743.094,-8197
743.109,13649
743.156,79185
743.172,101030
743.188,-8197
743.234,57340
743.266,13649
743.281,-30042
743.313,35494
743.328,57340
743.359,122875
743.375,13649
743.406,79185
743.438,144721
743.469,-30042
743.484,35494
743.516,79184
743.531,79185
743.563,13649
743.578,-8196
743.609,79185
743.625,13648
743.656,13649
743.688,122875
743.719,79185
743.813,-30042
743.828,35494
743.844,101030
743.875,-30042
743.906,-51887
743.922,13649
743.953,13649
743.984,35494
744.0,13649
744.031,57340
744.047,-30042
744.078,13649
744.094,57339
744.125,13649
744.156,-30042
744.203,-8196
744.234,101030
744.266,13649
744.281,-8196
744.313,-8196
744.328,-8196
744.359,79185
744.375,13649
744.406,57339
744.438,13648
744.469,35494
744.484,79185
744.516,79185
744.531,122876
744.563,-8197
744.578,101030
744.609,-8196
744.625,-8196
744.656,79185
744.688,-51887
744.719,57339
744.734,35494
744.766,-51887
744.781,-8196
744.813,35494
744.828,-8196
744.859,-8197
744.875,79185
744.906,79185
744.938,35494
744.969,79185
744.984,79185
745.016,-8196
745.031,35494
745.063,57340
745.078,57340
745.109,-8196
745.125,13649
745.172,35494
745.188,-30042
745.203,-30042
745.25,166566
745.281,-30042
745.297,57340
745.328,35494
745.344,13648
745.375,13648
745.406,79185
745.5,13649
745.547,13649
745.578,57339
745.609,-30042
745.641,13649
745.672,-30042
745.688,-51887
745.719,57339
745.75,-30042
745.766,35494
745.797,79185
745.813,122876
745.844,13649
745.859,-8197
745.891,35494
745.922,-8197
745.938,13649
745.969,57340
746.0,79185
746.016,57340
746.047,13649
746.063,-30042
746.094,79184
746.109,-51887
746.141,-8196
746.172,57340
746.188,35494
746.219,144721
746.25,35494
746.266,-8197
746.297,35494
746.313,13649
746.344,35494
746.359,79185
746.391,-30042
746.422,-8197
746.438,13649
746.469,-8196
746.516,57340
746.531,13649
746.563,-30042
746.578,35494
746.609,13649
746.625,101030
746.656,-30042
746.688,57339
746.719,-8197
746.734,-8196
746.766,-51887
746.781,-8197
746.813,-8197
746.828,101030
746.859,13648
746.875,-30042
746.906,79185
746.938,-8197
746.969,-8196
746.984,57339
747.016,-51887
747.031,101030
747.063,35494
747.078,-8196
747.109,-30042
747.125,57340
747.156,-8197
747.188,57340
747.219,57340
747.234,13649
747.266,13649
747.281,57340
747.313,-51887
747.359,13649
747.391,35494
747.422,35494
747.453,13649
747.484,35494
747.5,-30042
747.531,-30042
747.547,-30042
747.578,-8196
747.594,-8197
747.625,-8197
747.656,35494
747.672,13648
747.703,35494
747.734,57339
747.75,-8197
747.781,13648
747.797,79185
747.828,101030
747.844,79185
747.875,-30042
747.906,-30042
747.922,101030
747.953,-8197
747.984,13649
748.0,13648
748.031,35494
748.047,101030
748.078,57339
748.094,13648
748.125,13649
748.156,35494
748.172,35494
748.203,-51887
748.281,13649
748.313,-8197
748.328,79184
748.359,13649
748.375,13649
748.406,-51887
748.438,57340
748.453,-8196
748.484,-8196
748.5,35494
748.531,-51887
748.563,35494
748.578,-30042
748.609,-30042
748.641,101030
748.656,-8196
748.688,79184
748.703,35494
748.734,122875
748.75,-30042
748.781,57340
748.813,122875
748.828,-30042
748.859,101030
748.891,35494
748.906,-8197
748.938,-51887
748.953,13648
748.984,57339
749.0,13648
749.031,-51887
749.063,13649
749.078,13649
749.094,57339
749.109,79185
749.219,-51887
749.234,13649
749.25,13649
749.281,35494
749.313,13649
749.328,-8197
749.359,-8197
749.375,-51887
749.406,79185
749.422,57340
749.453,13648
749.469,-51887
749.5,-8196
749.531,79184
749.547,122876
749.578,-30042
749.609,35494
749.625,35494
749.656,57339
749.672,-8197
749.703,-8197
749.719,35494
749.75,79185
749.781,79185
749.797,35494
749.828,-8197
749.859,-8196
749.875,-8197
749.906,-8196
749.922,13649
749.953,79185
749.969,144721
750.0,13649
750.031,79184
750.047,-8196
750.078,-8196
750.109,57340
750.188,35494
750.219,57340
750.25,122876
750.281,101030
750.297,-8196
750.328,-30042
750.344,35494
750.375,13649
750.406,35494
750.422,-8197
750.453,13649
750.484,13649
750.5,-30042
750.531,57339
750.547,57340
750.578,57339
750.594,-30042
750.625,35493
750.656,13649
750.672,-8196
750.703,-8196
750.734,-8196
750.75,-8196
750.781,13649
750.797,-51887
750.828,13649
750.844,-8196
750.875,35494
750.906,57340
750.922,13648
750.953,-8196
750.984,-8196
751.0,57339
751.031,35494
751.047,57340
751.078,13649
751.109,13649
751.125,35494
751.156,57339
751.188,101029
751.219,-30042
751.25,13649
751.266,57339
751.297,35494
751.313,-8196
751.344,-8196
751.359,57339
751.391,79185
751.422,-8197
751.438,13649
751.469,57339
751.5,35494
751.516,-30042
751.547,57339
751.563,101030
751.594,13648
751.609,35494
751.641,35494
751.672,-30042
751.688,13649
751.719,101030
751.75,101030
751.766,-30042
751.797,35494
751.813,79185
751.844,-30042
751.859,101030
751.891,-51887
751.922,13649
751.938,35494
751.969,13649
752.0,-8197
752.016,57340
752.047,57340
752.063,-8196
752.094,57339
752.109,13649
752.141,-8197
752.172,-30042
752.188,35494
752.234,57340
752.25,13648
752.266,-8197
752.297,-51887
752.313,-8197
752.344,-30042
752.359,79185
752.391,-8196
752.422,35493
752.438,79185
752.469,-8197
752.484,35494
752.516,35494
752.547,35494
752.563,-8196
752.594,57339
752.625,79184
752.641,-51887
752.656,-30042
752.688,-30042
752.703,57340
752.719,122875
752.734,-8197
752.766,13648
752.781,57340
752.797,122876
752.828,-30042
752.875,-30042
752.891,35494
752.922,13649
752.938,79185
752.969,122876
752.984,122876
753.016,79185
753.047,35494
753.063,35494
753.094,-30042
753.125,79185
753.141,13649
753.172,13649
753.188,-8197
753.234,13648
753.25,57339
753.266,13649
753.297,57339
753.328,-51887
753.359,35494
753.375,57339
753.406,35494
753.422,-8197
753.453,-30042
753.469,35494
753.5,13649
753.531,13649
753.547,13649
753.578,122876
753.609,-8196
753.625,-51887
753.656,35494
753.672,57340
753.703,57340
753.719,-8196
753.75,35494
753.781,35494
753.797,-51887
753.828,57340
753.859,122875
753.875,13648
753.906,-8196
753.922,-30042
753.953,35494
753.969,35494
754.0,-8196
754.031,-30042
754.047,35494
754.078,13649
754.109,57340
754.125,-30042
754.156,57340
754.172,-30042
754.203,-8196
754.234,13648
754.25,35494
754.266,-8197
754.297,79184
754.484,122876
754.688,13648
754.813,13649
754.844,-30042
754.859,-8197
754.891,35494
754.906,122875
754.938,-30042
754.953,57339
754.984,-30042
755.0,-8196
755.031,13648
755.063,101030
755.078,-8197
755.109,-30042
755.141,122875
755.156,-8196
755.188,79185
755.203,-51887
755.25,13649
755.266,-8197
755.281,57340
755.313,-8197
755.344,35494
755.375,35494
755.391,-51887
755.422,101030
755.438,144721
755.469,79185
755.484,35494
755.516,57339
755.547,57340
755.641,35494
755.672,13649
755.688,57339
755.719,-30042
755.734,57340
755.766,13649
755.797,35494
755.813,13649
755.844,79185
755.875,35494
755.891,57339
755.922,-30042
755.938,-30042
755.969,13649
755.984,35494
756.016,-8197
756.047,-30042
756.063,13648
756.094,166566
756.125,-8197
756.141,35494
756.172,-51887
756.188,-8197
756.219,13648
756.25,101030
756.266,13649
756.297,13649
756.313,-30042
756.344,-30042
756.375,-8197
756.391,101030
756.422,35494
756.438,13649
756.469,35494
756.484,13649
756.516,-8196
756.547,79185
756.578,35494
756.594,-30042
756.625,35494
756.656,-30042
756.672,-30042
756.703,57340
756.734,57340
756.75,13649
756.781,57340
756.797,-8196
756.828,101030
756.844,57339
756.875,35494
756.906,13649
756.922,35494
756.953,101030
756.984,13649
757.0,35494
757.031,57339
757.047,13649
757.078,79185
757.094,-30042
757.125,57339
757.156,13649
757.172,-51887
757.203,-51887
757.234,13648
757.266,57339
757.281,13649
757.313,35494
757.328,-8197
757.359,35494
757.375,13648
757.406,57340
757.516,79185
757.531,57339
757.563,-51887
757.578,13648
757.609,-8197
757.641,35494
757.656,-8197
757.688,-8197
757.703,57340
757.719,35494
757.734,-30042
757.781,-51887
757.797,79184
757.828,-8197
757.844,-8197
757.891,-30042
757.922,79185
757.938,57340
757.984,-30042
758.0,79185
758.031,166566
758.063,-8196
758.094,101030
758.125,13648
758.156,13649
758.188,57339
758.219,-30042
758.266,57339
758.281,13649
758.313,-8197
758.344,79185
758.375,13649
758.422,57340
758.453,35494
758.484,-51887
758.516,-51887
758.547,-8197
758.578,101030
758.609,101030
758.641,79185
758.672,-8197
758.703,35494
758.734,57339
758.75,144721
758.797,35494
758.828,13649
758.844,-8197
758.891,13649
758.922,35494
758.938,13649
758.984,13649
759.0,35494
759.031,57339
759.063,101030
759.094,57339
759.125,13649
759.156,57340
759.188,13649
759.219,-8197
759.266,-8197
759.359,-30042
759.375,-8197
759.406,-30042
759.438,-8197
759.469,-30042
759.5,144721
759.531,57339
759.563,-8196
759.578,35494
759.625,-8197
759.656,13649
759.672,57339
759.703,-8196
759.734,-8197
759.766,79184
759.797,-8197
759.828,13649
759.859,-30042
759.891,57340
759.922,-30042
759.953,101030
759.984,35494
760.016,35494
760.047,35494
760.078,-30042
760.109,35494
760.125,13649
760.172,79185
760.203,35494
760.219,57339
760.281,35494
760.313,57340
760.328,79185
760.375,13649
760.391,79184
760.422,-30042
760.453,35494
760.484,57340
760.516,13649
760.547,13648
760.578,-8196
760.609,101030
760.625,13649
760.656,57339
760.688,79185
760.719,122876
760.734,57340
760.781,13649
760.797,13649
760.828,101030
760.859,35494
760.875,-8197
760.906,57340
760.938,-8196
760.969,57339
760.984,122875
761.031,57340
761.047,35494
761.078,-8197
761.094,57339
761.141,144721
761.172,57340
761.203,13649
761.234,-8197
761.25,35494
761.297,-30042
761.328,-8196
761.344,57340
761.359,122876
761.375,101030
761.391,-30042
761.406,13649
761.422,57339
761.453,79184
761.5,-30042
761.516,79185
761.547,57340
761.563,35494
761.609,13649
761.625,101030
761.656,13649
761.688,79184
761.703,35494
761.734,35494
761.766,13648
761.797,57339
761.813,57339
761.859,13649
761.875,35494
761.906,35494
761.938,-51887
761.953,35494
761.984,101030
762.016,-30042
762.047,13649
762.063,13649
762.109,57340
762.125,-30042
762.156,-8197
762.188,35494
762.203,13649
762.234,57339
762.266,-51887
762.297,35494
762.328,101030
762.344,13649
762.375,-8196
762.391,13649
762.422,57339
762.453,13649
762.469,-8196
762.516,57339
762.531,13649
762.563,35494
762.594,79185
762.609,13649
762.641,-8197
762.672,13649
762.703,-8197
762.719,-8197
762.766,13649
762.781,-8196
762.813,13649
762.844,57339
762.875,35494
762.906,35494
762.938,13649
762.953,35494
762.984,-8197
763.016,-8197
763.047,101030
763.063,13649
763.109,-8197
763.125,-51887
763.156,13649
763.188,79185
763.203,-8197
763.234,-30042
763.266,13649
763.297,57339
763.344,57339
763.375,35494
763.391,57340
763.422,57340
763.453,-8197
763.484,13649
763.516,35494
763.547,-30042
763.563,13649
763.594,-30042
763.625,57339
763.656,57339
763.672,35494
763.703,79185
763.813,-51887
763.828,35494
763.859,-8197
763.875,13649
763.922,-30042
763.938,13649
763.969,13649
764.0,57340
764.016,35494
764.031,13649
764.063,101030
764.078,-51887
764.094,-51887
764.125,57339
764.156,13649
764.172,-8196
764.188,-30042
764.219,57340
764.234,57340
764.266,-8196
764.281,-51887
764.313,13648
764.344,57340
764.375,57339
764.406,-8197
764.422,35494
764.453,-8196
764.484,-8197
764.5,13648
764.531,13649
764.547,57340
764.578,35494
764.594,-8197
764.625,57339
764.656,13649
764.672,-30042
764.703,57339
764.797,-30042
764.813,-8196
764.844,13649
764.875,13649
764.891,13649
764.906,101030
764.938,35494
764.953,-8196
764.984,79185
765.0,57340
765.031,35494
765.063,35494
765.078,-30042
765.109,122876
765.141,-51887
765.156,-8196
765.188,79185
765.203,35494
765.234,-30042
765.25,13649
765.281,101030
765.313,-8197
765.359,79185
765.391,144720
765.406,101030
765.438,122876
765.453,101030
765.484,57339
765.5,13649
765.531,-30042
765.563,57339
765.578,57340
765.609,79185
765.641,13649
765.656,-30042
765.688,35494
765.703,-8197
765.734,-51887
765.75,-8197
765.781,-8196
765.813,57339
765.828,-51887
765.859,-8197
765.891,13649
765.906,57339
765.938,79185
765.953,-8197
765.984,-8196
766.0,13649
766.031,-30042
766.063,57340
766.078,-30042
766.109,-8197
766.141,13649
766.156,13648
766.188,35494
766.203,79185
766.234,-30042
766.25,35494
766.281,122875
766.313,57340
766.344,-8196
766.359,35494
766.375,13649
766.406,35494
766.438,79185
766.469,13649
766.484,-30042
766.516,-8197
766.547,35494
766.594,57339
766.625,-8196
766.641,57340
766.672,-51887
766.688,79185
766.719,35494
766.734,79185
766.766,57340
766.797,79184
766.813,144721
766.844,122876
766.875,-8197
766.891,-51887
766.922,13649
766.938,57339
766.969,79185
766.984,57340
767.016,13649
767.047,13649
767.063,13649
767.094,-8197
767.125,-51887
767.141,-8196
767.172,57339
767.188,101030
767.219,57340
767.234,-8196
767.266,-51887
767.297,79185
767.328,57339
767.344,35494
767.375,-8196
767.406,13649
767.422,35494
767.516,13649
767.531,-8197
767.563,-30042
767.578,-51887
767.609,-8196
767.641,-8196
767.656,35494
767.672,13649
767.703,35494
767.719,79185
767.75,57339
767.766,-30042
767.797,35494
767.828,-30042
767.859,35494
767.875,13649
767.906,-51887
767.922,57339
767.953,57340
767.969,-30042
768.0,-30042
768.016,35494
768.047,13649
768.078,13649
768.109,79184
768.125,-51887
768.156,79185
768.172,57339
768.203,13649
768.219,122875
768.25,13648
768.266,-8196
768.297,-30042
768.328,-8197
768.375,-30042
768.391,57340
768.406,13649
768.453,57339
768.484,-8196
768.5,13649
768.531,35494
768.547,-30042
768.578,-8197
768.594,-8196
768.625,35494
768.641,-8196
768.672,-51887
768.703,-51887
768.734,35494
768.75,57340
768.781,35494
768.797,35494
