Time,Total
612.547,20651
612.594,108033
612.609,86187
612.656,86187
612.687,-23039
612.719,20651
612.765,64342
612.797,129878
612.828,-1194
612.875,20651
612.906,20651
612.937,239104
612.969,64342
613.015,86187
613.047,64341
613.078,20651
613.094,-23040
613.125,-1194
613.156,-23039
613.187,42496
613.219,-23040
613.234,-23040
613.265,20651
613.312,108033
613.344,129877
613.375,64342
613.406,173568
613.437,151723
613.453,64342
613.484,42496
613.515,195414
613.562,-23040
613.609,42496
613.625,108032
613.64,86187
613.672,42496
613.703,282795
613.734,-66730
613.765,129878
613.797,151723
613.828,151723
613.875,-1194
613.906,86187
613.922,108033
613.953,-1194
613.984,64342
614.015,129878
614.047,-44885
614.094,86187
614.125,-1194
614.156,-23040
614.187,42496
614.203,108033
614.234,108033
614.265,42496
614.297,86187
614.328,108033
614.359,86187
614.375,-44885
614.406,129878
614.437,42496
614.453,151723
614.484,86187
614.515,-1194
614.547,-1194
614.609,64342
614.625,108032
614.656,64342
614.687,195413
614.719,-1194
614.765,-23039
614.797,86187
614.828,42497
614.859,-1194
614.875,-23040
614.906,108033
614.937,151723
614.969,20651
615.0,195413
615.031,151723
615.047,42496
615.078,129878
615.125,86187
615.156,-44885
615.187,108033
615.219,20651
615.25,151723
615.281,20651
615.312,42497
615.344,129878
615.39,20651
615.406,64342
615.422,129878
615.437,-1195
615.469,42497
615.515,86187
615.547,20651
615.578,86187
615.625,-23039
615.656,86187
615.672,86187
615.687,86187
615.719,108033
615.765,-66730
615.797,151723
615.828,86187
615.859,42496
615.922,108033
615.953,-23039
615.984,-66730
616.015,151723
616.031,-66730
616.062,42497
616.094,-44885
616.125,86187
616.156,151723
616.172,86187
616.203,108032
616.234,-23039
616.265,108032
616.297,20651
616.344,-23040
616.375,151723
616.406,42496
616.422,20651
616.437,86187
616.469,20651
616.515,42497
616.547,108033
616.562,-23040
616.594,42496
616.625,86187
616.656,173569
616.687,-1194
616.703,86187
616.719,151723
616.75,42496
616.781,129878
616.828,-1195
616.844,-1194
616.89,129878
616.922,20651
616.953,108033
616.984,151723
617.015,-23039
617.047,-23039
617.094,-44885
617.109,-23040
617.156,42496
617.187,108033
617.219,42497
617.25,20651
617.265,-44885
617.281,108032
617.312,20651
617.359,195414
617.375,129878
617.39,129878
617.406,86187
617.437,-1194
617.484,195414
617.5,86187
617.515,86187
617.547,-44885
617.594,86187
617.64,129877
617.656,64342
617.687,-66730
617.719,64342
617.734,20651
617.781,151723
617.812,20651
617.844,173569
617.875,20651
617.922,42497
617.953,129878
617.984,20651
618.015,64342
618.047,20651
618.094,86187
618.125,64342
618.156,64341
618.187,-1194
618.203,20651
618.219,64341
618.25,42496
618.281,42497
618.312,-1194
618.359,86187
618.39,42497
618.422,-44885
618.437,64341
618.453,42496
618.5,20651
618.531,-66730
618.562,-1194
618.594,-1195
618.64,20651
618.656,86187
618.687,108032
618.734,20651
618.75,-44885
618.765,64342
618.812,173569
618.844,129877
618.89,64342
618.922,-23039
618.953,151723
618.984,64342
619.015,64342
619.031,108033
619.047,-1194
619.078,-1194
619.125,-44885
619.156,-1195
619.187,129877
619.219,86187
619.25,42497
619.281,108033
619.297,86187
619.328,-23039
619.344,86187
619.39,20651
619.406,20651
619.422,-1194
619.453,64342
619.484,86187
619.5,42496
619.515,64341
619.562,108032
619.594,86187
619.64,151723
619.656,-1194
619.687,108032
619.734,151723
619.765,195414
619.797,42497
619.828,151723
619.875,195414
619.906,-23040
619.937,86187
619.969,42497
620.015,20651
620.047,-23039
620.078,108033
620.109,20651
620.125,151723
620.14,-23039
620.172,-23039
620.219,64342
620.234,20651
620.281,-88575
620.312,-1194
620.344,86187
620.375,42497
620.406,20651
620.453,64342
620.469,-23040
620.484,64342
620.5,64342
620.531,86187
620.562,20651
620.594,-1194
620.64,108033
620.672,86187
620.765,129878
620.812,64342
620.937,173568
620.984,42496
621.015,-23040
621.062,-23040
621.094,64342
621.125,-1194
621.156,-88576
621.187,42497
621.203,129878
621.234,64342
621.265,-23039
621.281,86187
621.312,64342
621.344,20651
621.39,195414
621.406,42497
621.437,-132266
621.469,64342
621.5,86187
621.531,-1194
621.562,42496
621.609,108032
621.656,20651
621.687,-1194
621.719,64342
621.765,108032
621.781,-44885
621.812,86187
621.859,-1195
621.89,-1194
621.906,20651
621.922,151723
621.953,-23039
621.984,-1194
622.031,64342
622.062,86187
622.094,-23040
622.125,64341
622.14,195414
622.172,64342
622.219,-1194
622.25,20651
622.281,86187
622.297,-44885
622.312,129878
622.344,42496
622.375,-44885
622.39,20651
622.406,42497
622.422,108033
622.469,108032
622.5,42497
622.531,-23040
622.562,-66730
622.609,260950
622.656,20651
622.687,86187
622.719,86187
622.75,239104
622.781,-23039
622.812,20651
622.844,64342
622.875,20651
622.906,64342
622.937,-1194
622.969,-44885
623.0,20651
623.031,20651
623.062,173569
623.094,86187
623.125,-1194
623.156,20651
623.187,129878
623.219,20651
623.25,-1194
623.281,-88576
623.312,20651
623.344,108032
623.375,108033
623.39,64342
623.422,42496
623.437,-66731
623.469,108032
623.515,42496
623.547,-88575
623.578,20651
623.625,129878
623.656,20651
623.687,20651
623.719,-88576
623.75,20651
623.781,-23039
623.797,20651
623.844,20651
623.875,-1194
623.906,129877
623.937,129878
623.969,195413
624.0,151723
624.031,42497
624.062,42497
624.094,86187
624.125,-1194
624.156,129878
624.187,20651
624.219,42497
624.25,282795
624.281,151723
624.312,42496
624.344,-23040
624.375,-44885
624.39,-23040
624.406,64342
624.422,108032
624.453,20651
624.484,-1195
624.531,217259
624.547,-1194
624.578,151723
624.609,42497
624.656,42497
624.703,-1195
624.734,64342
624.765,64341
624.781,86187
624.828,-44885
624.859,-1195
624.89,86187
624.922,-1194
624.969,173569
625.0,173568
625.031,217259
625.078,-1194
625.125,42497
625.156,-66731
625.187,42497
625.234,129878
625.265,151723
625.312,-23040
625.344,20651
625.39,42497
625.406,108033
625.422,-44885
625.453,-1194
625.5,42497
625.515,64342
625.531,42496
625.547,108032
625.594,-23039
625.64,-66730
625.672,42497
625.703,129878
625.719,42497
625.734,-44885
625.765,86187
625.797,108033
625.844,-1195
625.875,-44885
625.906,195414
625.953,42496
625.984,-23040
626.031,64341
626.062,108032
626.094,-23039
626.14,20651
626.172,64342
626.219,108032
626.265,-66730
626.297,-1194
626.328,151723
626.375,129878
626.39,-23040
626.406,-23040
626.422,86187
626.469,129878
626.5,64341
626.531,129878
626.547,86187
626.594,129878
626.625,64341
626.672,-23040
626.703,64342
626.734,86187
626.781,42496
626.812,64342
626.844,-44885
626.89,86187
626.922,-44885
626.969,20651
627.0,129878
627.031,42497
627.078,64342
627.109,217259
627.156,129878
627.187,-44885
627.219,108033
627.265,20651
627.297,-23040
627.344,64342
627.375,151723
627.406,-23040
627.422,20651
627.469,151723
627.484,-44885
627.515,64342
627.547,-1195
627.594,129878
627.625,64341
627.672,-44885
627.703,64342
627.734,42496
627.781,173568
627.812,195414
627.844,217259
627.89,64342
627.922,-1194
627.969,108032
628.0,151723
628.031,-44885
628.078,195414
628.109,20651
628.156,20651
628.187,64342
628.219,86187
628.265,-23040
628.281,129878
628.312,20651
628.328,-23039
628.344,20651
628.359,20651
628.406,173568
628.437,20651
628.453,64342
628.469,304641
628.484,86187
628.515,86187
628.547,-66730
628.562,108033
628.594,129877
628.625,86187
628.672,-23039
628.703,-23040
628.734,64342
628.781,-23040
628.812,86187
628.844,-44885
628.875,108032
628.89,42497
628.922,151723
628.969,108033
629.0,42497
629.031,151723
629.078,86187
629.109,129878
629.156,64342
629.172,64341
629.187,129878
629.203,86187
629.234,86187
629.265,129878
629.281,151723
629.312,-23040
629.359,108033
629.39,108033
629.406,129878
629.422,108033
629.453,151723
629.484,173569
629.515,20651
629.547,-23039
629.594,42497
629.625,86187
629.672,195414
629.703,86187
629.75,-1194
629.781,42496
629.812,20651
629.859,86187
629.89,64342
629.937,42497
629.969,42496
630.015,64342
630.031,151723
630.078,129878
630.109,129878
630.14,42496
630.156,-1194
630.172,20651
630.203,42497
630.25,42496
630.281,129878
630.297,42496
630.312,20651
630.344,-23039
630.375,151723
630.39,20651
630.422,42496
630.453,108032
630.5,108032
630.531,108033
630.562,86187
630.594,42497
630.64,20651
630.672,-23039
630.703,64342
630.719,129878
630.734,-23040
630.765,129877
630.797,42496
630.844,-1194
630.875,129878
630.937,20651
630.953,151723
630.984,20651
631.015,64342
631.031,64342
631.047,129878
631.078,42497
631.109,108033
631.156,-1194
631.187,86187
631.219,20651
631.25,129878
631.281,64342
631.297,64342
631.328,64342
631.344,64341
631.39,173569
631.406,64342
631.422,-44885
631.469,86187
631.5,108032
631.531,-1194
631.547,173569
631.578,129878
631.594,-1194
631.64,-1194
631.687,-66730
631.703,108032
631.734,-1194
631.765,-23040
631.797,42497
631.812,20651
631.844,-1194
631.875,-88575
631.906,-44885
631.937,-23040
631.969,-1194
632.0,151723
632.031,151723
632.078,129878
632.109,42497
632.14,20651
632.156,42496
632.187,64342
632.219,42496
632.265,42497
632.281,64341
632.312,239105
632.344,-23039
632.39,-1194
632.406,42496
632.437,129878
632.469,20651
632.5,-1194
632.547,-23039
632.562,42497
632.594,20651
632.625,64342
632.672,64342
632.734,-44885
632.75,173568
632.765,64342
632.812,129878
632.859,-44885
632.89,20651
632.922,20651
632.953,-23040
633.0,108033
633.031,20651
633.062,129878
633.094,20651
633.125,86187
633.172,108032
633.203,-23039
633.234,173569
633.265,64342
633.312,86187
633.344,20651
633.375,20651
633.406,-44885
633.437,-23039
633.453,-1195
633.484,20651
633.531,64342
633.562,-66730
633.609,129878
633.64,217259
633.656,151723
633.687,-44885
633.719,108033
633.765,-44885
633.797,20651
633.828,108033
633.859,42496
633.906,151723
633.937,-44885
633.969,86187
634.0,64342
634.031,64342
634.078,217259
634.219,-88576
634.265,173569
634.297,86187
634.344,64342
634.375,-44885
634.39,86187
634.453,-1194
634.484,-23040
634.547,108032
634.578,173569
634.625,42497
634.656,129877
634.703,-1194
634.719,-23040
634.765,20651
634.797,195414
634.828,86187
634.859,260950
634.906,-1194
634.937,108033
634.969,-1195
635.015,42496
635.047,20651
635.078,129877
635.109,-1194
635.156,42497
635.187,64342
635.219,-44885
635.25,20651
635.297,86187
635.328,-66730
635.359,86187
635.39,64342
635.422,64342
635.453,-23040
635.469,86187
635.484,20651
635.5,129878
635.515,42496
635.547,64342
635.594,282795
635.64,-23040
635.672,195414
635.719,151723
635.734,86187
635.765,-66730
635.797,86187
635.844,42496
635.875,64342
635.906,239104
635.937,129877
635.984,-23040
636.015,-1195
636.047,64342
636.078,64341
636.109,20651
636.14,-66731
636.172,86187
636.203,129877
636.25,-23040
636.297,173568
636.328,108032
636.375,-1194
636.406,20651
636.422,129877
636.437,108032
636.469,64341
636.484,-23040
636.531,42497
636.562,-23040
636.594,86187
636.64,42496
636.672,151723
636.703,86187
636.75,64342
636.765,42497
636.797,20651
636.844,-23040
636.859,64341
636.906,64342
636.937,-1194
636.984,-23039
637.015,86187
637.047,195414
637.078,-23039
637.109,86187
637.172,64342
637.203,151723
637.234,64342
637.265,64342
637.297,64341
637.328,86187
637.375,-1194
637.406,42497
637.437,86187
637.469,129878
637.484,108033
637.531,-23039
637.562,20651
637.594,86187
637.625,108032
637.656,20651
637.687,42496
637.719,64341
637.765,20651
637.797,42497
637.828,-1194
637.859,42496
637.89,-44885
637.922,-44885
637.969,-23039
637.984,64342
638.031,64341
638.047,20651
638.062,151723
638.094,42496
638.14,-44886
638.172,-44885
638.203,42496
638.234,-1194
638.281,64341
638.312,195413
638.359,-1194
638.39,-1194
638.406,20651
638.422,-23040
638.453,42497
638.484,-1194
638.531,20651
638.562,151723
638.609,20651
638.64,64341
638.672,282795
638.719,-1194
638.75,108033
638.797,-1194
638.828,86187
638.859,64342
638.906,151723
638.922,-66731
638.969,86187
638.984,20651
639.031,42496
639.062,-44885
639.094,64341
639.125,129877
639.172,86187
639.203,-44885
639.234,-44885
639.281,64341
639.312,20651
639.344,86187
639.375,108032
639.39,-44885
639.422,108033
639.469,86187
639.5,108033
639.547,-23040
639.578,-1194
639.609,42497
639.656,86187
639.687,42497
639.734,108033
639.75,64342
639.844,20651
639.875,64342
639.906,-1194
639.937,108032
639.969,195414
640.0,129878
640.031,108033
640.062,20651
640.109,-1195
640.125,108032
640.172,-23040
640.203,20651
640.234,86187
640.265,108032
640.297,129878
640.328,173569
640.375,86187
640.406,64342
640.437,20651
640.453,20651
640.484,20651
640.5,42496
640.547,-1195
640.578,108032
640.609,-44885
640.64,195414
640.672,129877
640.703,-110421
640.75,-44885
640.781,-1195
640.812,-23039
640.859,86187
640.89,129878
640.922,-23039
640.953,42496
640.984,64341
641.015,151723
641.031,129878
641.062,-1195
641.094,-66730
641.14,20651
641.172,-1195
641.203,108033
641.234,-88575
641.265,64342
641.297,20651
641.312,129878
641.359,42496
641.39,20651
641.422,42496
641.437,-1195
641.469,42496
641.5,129878
641.531,86187
641.578,217259
641.609,20651
641.625,-1194
641.656,42496
641.687,129877
641.734,42496
641.75,64341
641.781,20651
641.828,20651
641.875,64342
641.89,-23039
641.922,86187
641.953,-23040
642.0,20651
642.031,42497
642.062,64341
642.094,42496
642.125,-23039
642.172,217259
642.187,151723
642.219,108032
642.25,151723
642.281,64342
642.312,-66731
642.328,64342
642.359,86187
642.39,217259
642.422,64342
642.453,217259
642.469,86187
642.5,-44885
642.515,151723
642.562,151723
642.594,-23040
642.625,42497
642.672,-1194
642.703,-110421
642.734,42496
642.781,129877
642.812,64342
642.844,108032
642.89,-44885
642.906,151723
642.937,64342
642.984,86187
643.0,-88575
643.031,217259
643.062,20651
643.094,151723
643.14,64341
643.172,108032
643.187,108033
643.219,-88575
643.265,-66730
643.297,42497
643.312,20651
643.344,86187
643.39,-23040
643.406,42496
643.437,195414
643.469,-44885
643.484,42496
643.515,64342
643.547,129877
643.578,-23040
643.609,64342
643.64,-23039
643.672,173568
643.703,64342
643.734,-23040
643.765,42496
643.797,42497
643.828,173569
643.859,-44885
643.906,108032
643.922,42497
643.937,151723
643.984,108032
644.0,20651
644.031,260950
644.078,108033
644.094,86187
644.125,86187
644.172,42497
644.203,-88576
644.234,86187
644.265,-44885
644.312,-23039
644.344,-1194
644.375,129877
644.406,64342
644.422,42496
644.437,-1194
644.469,42496
644.484,20651
644.5,108032
644.547,20651
644.562,64341
644.609,64342
644.64,-1194
644.672,-66730
644.687,-23039
644.734,-1195
644.765,42497
644.797,86187
644.812,86187
644.859,42497
644.906,151723
644.922,86187
644.969,108032
644.984,129877
645.031,-23039
645.062,-1194
645.094,42497
645.109,20651
645.14,20651
645.219,42496
645.234,-66731
645.265,-1194
645.297,20651
645.344,86187
645.375,151723
645.406,86187
645.422,20651
645.437,108032
645.484,64342
645.515,-1194
645.547,86187
645.562,151723
645.609,108032
645.64,20651
645.672,-1194
645.687,64341
645.719,42497
645.734,42496
645.765,86187
645.797,86187
645.828,20651
645.859,20651
645.89,108033
645.922,129878
645.953,-1194
645.984,129878
646.015,-1194
646.047,42497
646.078,195414
646.109,86187
646.125,42497
646.156,20651
646.203,-1194
646.234,129877
646.25,64342
646.281,-1194
646.328,20651
646.359,64342
646.375,151723
646.422,217259
646.437,108032
646.453,108033
646.484,195413
646.515,42496
646.547,-66730
646.578,-44885
646.609,20651
646.64,108032
646.672,173569
646.703,129878
646.734,86187
646.765,-1195
646.797,-1194
646.828,-44885
646.875,42496
646.906,108032
646.922,86187
646.969,20651
647.0,108032
647.015,-23040
647.062,-1194
647.094,-44885
647.125,20651
647.156,108032
647.187,-1194
647.219,64342
647.25,-1194
647.281,129877
647.312,86187
647.344,-23039
647.375,217259
647.406,20651
647.422,20651
647.437,129877
647.453,64341
647.469,64342
647.5,-44885
647.531,20651
647.547,86187
647.578,195414
647.609,86187
647.656,108032
647.672,64341
647.703,42496
647.734,151723
647.781,-23039
647.797,86187
647.828,20651
647.859,129877
647.906,86187
647.922,108033
647.953,86187
647.984,108032
648.015,129878
648.062,86187
648.078,-44885
648.109,86187
648.14,-23039
648.172,64342
648.219,86187
648.234,-1194
648.265,42496
648.297,-23039
648.328,42496
648.359,42496
648.39,42496
648.406,-1194
648.437,20651
648.453,42496
648.484,-23039
648.515,-1194
648.547,151723
648.562,108033
648.594,86187
648.64,-23039
648.672,64342
648.703,173568
648.734,-44885
648.765,86187
648.812,-44885
648.844,42496
648.89,108032
648.922,173569
648.953,64342
648.984,-44885
649.015,239104
649.062,-23040
649.094,42496
649.125,20651
649.156,-66731
649.203,-23039
649.234,42497
649.265,-44885
649.297,20651
649.328,86187
649.375,-1194
649.406,-23040
649.437,173568
649.453,86187
649.469,-23040
649.515,-23039
649.547,-23040
649.578,-1194
649.625,129878
649.687,20651
649.719,20651
649.75,20651
649.797,64342
649.828,20651
649.859,64341
649.906,20651
649.922,64342
649.953,86187
649.984,42497
650.015,151723
650.047,108032
650.078,-23039
650.125,20651
650.156,-1194
650.187,-1195
650.219,86187
650.25,64342
650.281,42497
650.312,20651
650.344,64342
650.39,151723
650.406,64342
650.422,20651
650.437,64341
650.484,108033
650.515,108033
650.562,42496
650.578,64341
650.609,86187
650.64,42497
650.672,20651
650.703,-23040
650.75,195413
650.765,-1194
650.781,42497
650.812,42496
650.844,-1194
650.89,129878
650.922,64342
650.953,129878
650.984,-23040
651.031,64342
651.062,42496
651.094,-44885
651.14,20651
651.172,-66730
651.203,42496
651.234,151723
651.281,108032
651.312,42496
651.344,-1194
651.375,20651
651.406,20651
651.437,86187
651.469,42496
651.484,151723
651.515,20651
651.547,-110421
